    Time  Press    Temp     Rh    Alt  Speed    Dir   Batt  P.Temp  Dew   S.H.   M.R.     Et    Ozone O3Curr O3Temp   AD1    AD2    AD3    AD4    AD5    AD6
            hPa      °C     %      m    mps    deg      v     °C     °C          g/kg      s      ppb     µA     °C     v      v      v      v      v      v 
--------------------------------------------------------------------------------------------------------------------------------------------------------------
03:17:04 870.16   13.3   50.6   1313    0.5     87    8.5    24.9   3.3   0.85   5.57   40.0     0.00   0.00    0.0  0.001  0.000  0.000  0.000  0.000  0.000
03:17:05 870.17   13.3   50.5   1313    0.5     87    8.5    24.9   3.3   0.85   5.58   41.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:10 870.08   13.3   50.3   1314    0.6     87    8.5    24.9   3.2   0.85   5.55   46.0     0.00   0.00    0.0  0.001  0.000  0.000  0.000  0.000  0.000
03:17:11 870.17   13.6   50.1   1313    0.6     87    8.5    25.2   3.4   0.85   5.63   47.0     0.00   0.00    0.0  0.001  0.000  0.000  0.000  0.000  0.000
03:17:12 870.23   13.5   50.1   1312    0.6     87    8.5    25.1   3.3   0.85   5.59   48.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:13 870.42   13.5   50.2   1311    0.6     87    8.5    25.1   3.4   0.85   5.62   49.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:14 870.22   13.7   50.1   1312    0.6     87    8.5    25.3   3.5   0.85   5.66   50.0     0.00   0.00    0.0  0.001  0.000  0.000  0.000  0.000  0.000
03:17:16 870.43   13.4   50.3   1310    0.5     87    8.5    25.0   3.3   0.85   5.57   52.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:17 870.25   13.5   50.1   1312    0.6     87    8.5    25.1   3.3   0.85   5.60   53.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:18 870.45   13.3   50.5   1310    0.6     87    8.5    24.9   3.3   0.85   5.57   54.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:20 870.45   13.2   50.7   1310    0.6     87    8.5    24.8   3.2   0.85   5.54   56.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:23 870.27   13.3   50.7   1312    0.5     87    8.5    24.9   3.3   0.85   5.58   59.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:25 869.96   13.3   50.4   1315    0.6     87    8.5    24.9   3.2   0.85   5.55   61.0     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:26 870.44   13.3   50.5   1310    0.5     87    8.5    24.9   3.3   0.85   5.58   61.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:28 870.16   13.3   50.4   1313    0.6     87    8.5    25.0   3.3   0.85   5.57   63.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:29 870.42   13.5   50.1   1310    0.5     87    8.5    25.1   3.3   0.85   5.59   64.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:30 870.24   13.4   50.4   1312    0.5     87    8.5    25.0   3.3   0.85   5.58   65.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:31 870.42   13.3   50.7   1310    0.6     87    8.5    24.9   3.3   0.85   5.60   66.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:33 870.17   13.5   50.5   1313    0.6     87    8.5    25.1   3.4   0.85   5.62   68.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:35 870.39   13.5   50.6   1311    0.6     87    8.5    25.0   3.4   0.85   5.64   70.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:39 870.28   13.4   50.3   1312    0.6     87    8.5    25.0   3.3   0.85   5.57   74.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:40 870.37   13.3   50.3   1311    0.6     87    8.5    24.9   3.2   0.85   5.55   75.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:41 870.24   13.6   49.8   1312    0.6     87    8.5    25.2   3.3   0.85   5.59   76.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:42 870.22   13.5   50.1   1312    0.6     87    8.5    25.1   3.3   0.85   5.60   77.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:43 870.23   13.2   50.4   1312    0.6     87    8.5    24.8   3.2   0.85   5.53   78.9     0.00   0.00    0.0  0.001  0.001  0.000  0.000  0.000  0.000
03:17:44 870.09   13.5   50.2   1314    0.6     87    8.5    25.1   3.4   0.85   5.61   79.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:45 870.15   13.5   50.2   1313    0.6     87    8.5    25.2   3.4   0.85   5.62   80.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:46 870.27   13.5   50.1   1312    0.6     87    8.5    25.2   3.4   0.85   5.61   81.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:47 870.10   13.6   50.0   1314    0.6     87    8.5    25.3   3.4   0.85   5.63   82.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:48 870.31   13.5   50.0   1312    0.6     87    8.5    25.1   3.3   0.85   5.58   83.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:49 870.29   13.4   50.3   1312    0.6     87    8.5    25.0   3.3   0.85   5.57   84.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:51 870.14   13.5   50.0   1313    0.6     87    8.5    25.1   3.3   0.85   5.58   86.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:53 870.23   13.5   50.0   1312    0.6     87    8.5    25.1   3.3   0.85   5.60   88.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:54 870.23   13.7   49.9   1312    0.7     87    8.5    25.3   3.5   0.85   5.65   89.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:55 870.09   13.8   49.9   1314    0.6     87    8.5    25.4   3.5   0.85   5.66   90.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:56 870.22   13.7   49.7   1312    0.7     87    8.5    25.3   3.4   0.85   5.61   91.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:17:58 870.02   13.5   49.9   1314    0.7     87    8.5    25.2   3.3   0.85   5.58   93.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:02 870.39   13.2   50.5   1311    0.6     87    8.5    24.8   3.2   0.85   5.54   97.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:03 870.11   13.3   50.7   1313    0.6     87    8.5    24.9   3.3   0.85   5.57   98.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:04 869.95   13.2   50.9   1315    0.5     87    8.5    24.8   3.3   0.85   5.57   99.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:06 870.20   13.3   50.5   1313    0.6     87    8.5    24.9   3.3   0.85   5.57  101.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:07 870.23   13.4   50.6   1312    0.6     87    8.5    25.0   3.3   0.85   5.60  102.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:08 870.31   13.5   50.2   1311    0.6     87    8.5    25.1   3.3   0.85   5.60  103.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:09 870.25   13.7   49.9   1312    0.6     87    8.5    25.3   3.5   0.85   5.65  104.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:10 870.05   13.5   50.3   1314    0.6     87    8.5    25.2   3.4   0.85   5.62  105.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:11 870.41   13.3   50.4   1311    0.6     87    8.5    24.9   3.3   0.85   5.56  106.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:12 870.19   13.3   50.6   1313    0.6     87    8.5    24.9   3.3   0.85   5.58  107.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:13 870.22   13.3   50.7   1312    0.6     87    8.5    25.0   3.4   0.85   5.61  108.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:14 870.40   13.5   50.6   1311    0.6     87    8.5    25.1   3.5   0.85   5.67  109.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:15 870.06   13.6   50.2   1314    0.6     87    8.5    25.3   3.5   0.85   5.65  110.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:16 870.42   13.8   50.1   1310    0.6     87    8.5    25.4   3.6   0.85   5.72  111.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:17 870.48   13.5   50.2   1310    0.6     87    8.5    25.1   3.4   0.85   5.61  112.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:18 870.36   13.5   50.1   1311    0.6     87    8.5    25.1   3.4   0.85   5.60  113.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:19 870.27   13.6   50.1   1312    0.6     87    8.5    25.2   3.4   0.85   5.64  114.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:20 870.23   13.6   50.0   1312    0.6     87    8.5    25.2   3.4   0.85   5.62  115.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:21 870.13   13.6   50.1   1313    0.6     87    8.5    25.2   3.4   0.85   5.63  116.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:22 870.20   13.6   50.2   1313    0.7     87    8.5    25.2   3.4   0.85   5.63  117.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:23 870.18   13.5   50.1   1313    0.7     87    8.5    25.1   3.3   0.85   5.59  118.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:27 870.07   13.6   50.4   1314    0.6     87    8.5    25.2   3.5   0.85   5.67  122.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:28 870.20   13.6   50.4   1313    0.7     87    8.5    25.2   3.5   0.85   5.66  123.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:29 870.02   13.3   50.7   1314    0.6     87    8.5    24.9   3.3   0.85   5.58  124.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:30 870.19   13.6   50.8   1313    0.6     87    8.5    25.2   3.6   0.85   5.71  125.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:31 870.12   13.7   50.6   1313    0.6     87    8.5    25.3   3.6   0.85   5.71  126.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:32 870.09   13.5   50.5   1314    0.6     87    8.5    25.2   3.5   0.85   5.66  127.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:34 870.00   13.7   50.2   1314    0.6     87    8.5    25.3   3.5   0.85   5.68  129.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:35 870.10   13.6   50.3   1314    0.6     87    8.5    25.2   3.4   0.85   5.64  130.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:38 870.01   13.2   51.1   1314    0.6     87    8.4    24.9   3.4   0.85   5.61  133.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:39 870.27   13.2   51.4   1312    0.5     87    8.4    24.8   3.4   0.85   5.64  134.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:40 870.10   13.1   51.9   1314    0.5     87    8.4    24.7   3.4   0.85   5.64  135.9     0.00   0.00    0.0  0.001  0.001  0.001  0.000  0.000  0.000
03:18:41 870.16   13.2   51.8   1313    0.5     87    8.4    24.8   3.5   0.85   5.67  136.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:42 870.26   13.2   51.8   1312    0.5     87    8.4    24.8   3.5   0.85   5.68  137.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:43 870.49   13.2   51.8   1310    0.4     87    8.4    24.8   3.5   0.85   5.68  138.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:44 870.36   13.2   52.0   1311    0.5     87    8.4    24.8   3.6   0.85   5.71  139.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:45 870.53   13.2   52.0   1309    0.5     87    8.4    24.8   3.6   0.85   5.70  140.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:46 870.22   13.2   52.1   1312    0.4     87    8.4    24.8   3.6   0.85   5.69  141.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:49 870.39   13.3   52.0   1311    0.5     87    8.4    24.9   3.6   0.85   5.72  144.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:50 870.42   13.1   52.4   1310    0.5     87    8.4    24.7   3.6   0.85   5.70  145.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:51 870.28   13.2   52.5   1312    0.5     87    8.4    24.8   3.7   0.85   5.76  146.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:52 870.20   13.3   52.4   1313    0.4     87    8.4    24.9   3.7   0.85   5.76  147.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:53 870.22   13.7   51.7   1312    0.5     87    8.4    25.3   3.9   0.85   5.84  148.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:54 870.40   13.5   51.4   1311    0.4     87    8.4    25.1   3.7   0.85   5.74  149.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:55 870.19   13.5   51.4   1313    0.5     87    8.4    25.1   3.7   0.85   5.73  150.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:56 870.13   13.5   51.4   1313    0.6     87    8.4    25.2   3.7   0.85   5.76  151.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:57 870.35   13.6   51.1   1311    0.6     87    8.4    25.3   3.7   0.85   5.76  152.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:58 870.41   13.5   51.0   1311    0.6     87    8.4    25.1   3.6   0.85   5.70  153.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:18:59 870.44   13.5   51.0   1310    0.6     87    8.4    25.1   3.6   0.85   5.69  154.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:00 870.32   13.5   51.1   1311    0.6     87    8.4    25.1   3.6   0.85   5.70  155.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:02 870.13   13.5   51.2   1313    0.6     87    8.4    25.1   3.6   0.85   5.71  157.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:04 870.42   13.6   51.0   1310    0.7     87    8.4    25.1   3.6   0.85   5.72  159.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:05 870.13   13.4   51.1   1313    0.6     87    8.4    25.0   3.5   0.85   5.68  160.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:06 870.36   13.2   51.3   1311    0.6     87    8.4    24.8   3.4   0.85   5.62  161.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:07 870.30   13.3   51.5   1312    0.7     87    8.4    24.9   3.5   0.85   5.67  162.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:09 870.28   13.3   51.6   1312    0.7     87    8.4    24.9   3.5   0.85   5.68  164.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:10 870.30   13.3   51.7   1312    0.6     87    8.4    24.9   3.6   0.85   5.70  165.9     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:11 870.29   13.3   51.7   1312    0.6     87    8.4    24.9   3.6   0.85   5.71  166.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:18 870.37   13.0   52.8   1311    0.7     87    8.4    24.6   3.6   0.85   5.71  173.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:20 870.32   13.2   52.6   1311    0.6     87    8.4    24.7   3.7   0.85   5.74  175.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:21 870.21   13.1   52.2   1312    0.6     87    8.4    24.7   3.5   0.85   5.66  176.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:22 870.05   13.0   52.1   1314    0.6     87    8.4    24.6   3.5   0.85   5.65  177.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:23 870.35   13.1   52.4   1311    0.7     87    8.4    24.6   3.6   0.85   5.68  178.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:25 870.15   12.9   52.5   1313    0.7     87    8.4    24.5   3.5   0.85   5.65  180.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:26 870.47   12.9   52.4   1310    0.8     87    8.4    24.5   3.4   0.85   5.64  181.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:27 870.20   12.8   52.7   1313    0.8     87    8.4    24.4   3.4   0.85   5.63  182.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:28 870.32   12.7   52.9   1311    0.8     87    8.4    24.3   3.4   0.85   5.61  183.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:29 870.24   12.6   53.2   1312    0.9     87    8.4    24.2   3.4   0.85   5.61  184.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.000
03:19:30 870.25   12.7   53.2   1312    0.9     87    8.4    24.3   3.4   0.85   5.64  185.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:32 870.26   12.6   53.2   1312    1.0     87    8.4    24.1   3.3   0.85   5.59  187.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:33 870.21   12.5   53.3   1313    1.0     87    8.4    24.0   3.3   0.85   5.57  188.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:34 870.16   12.7   53.1   1313    1.0     87    8.4    24.2   3.4   0.85   5.61  189.9     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:35 870.23   12.6   53.2   1312    1.1     87    8.4    24.1   3.3   0.85   5.59  190.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:38 870.29   12.6   53.6   1312    1.2     87    8.4    24.1   3.4   0.85   5.63  193.8     0.00   0.00    0.0  0.001  0.001  0.001  0.001  0.000  0.001
03:19:39 870.20   12.5   53.6   1313    1.2     87    8.4    24.1   3.4   0.85   5.62  194.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:43 870.40   12.5   53.8   1311    1.0     87    8.4    24.0   3.4   0.85   5.61  198.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:44 870.37   12.7   53.4   1311    1.1     87    8.4    24.2   3.4   0.85   5.64  199.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:47 870.21   12.7   53.6   1313    1.1     87    8.4    24.2   3.5   0.85   5.66  202.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:48 870.19   12.6   53.5   1313    1.0     87    8.4    24.2   3.4   0.85   5.63  203.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:49 870.37   12.5   53.6   1311    1.0     87    8.4    24.1   3.4   0.85   5.60  204.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:50 870.21   12.5   53.9   1312    1.0     86    8.4    24.0   3.4   0.85   5.63  205.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:51 870.20   12.5   53.9   1313    1.0     87    8.4    24.1   3.4   0.85   5.62  206.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.000
03:19:57 870.05   12.4   54.6   1314    0.9     87    8.4    24.0   3.5   0.85   5.67  212.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:58 870.33   12.4   54.8   1311    0.8     87    8.4    24.0   3.6   0.85   5.69  213.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:19:59 870.05   12.3   55.0   1314    0.8     87    8.4    23.9   3.5   0.85   5.68  214.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:20:00 870.14   12.6   53.6   1313    0.8     87    8.4    24.2   3.5   0.85   5.66  215.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
03:20:01 870.15   12.8   53.3   1313    0.9     87    8.4    24.4   3.5   0.85   5.68  216.8     0.00   0.00    0.0  0.002  0.001  0.001  0.001  0.000  0.001
