jday_sn4,hour_sn4,minx_sn4,wsp_sn4,truewdir_sn4,Tsm_sn4,wu_cov_sn4,wv_cov_sn4,uv_cov_sn4,wT_cov_sn4,uT_cov_sn4,vT_cov_sn4,sigu_cov_sn4,sigv_cov_sn4,sigw_cov_sn4,sigT_cov_sn4
276,11,10,2.7558901,278.79807,19.482756,0.00056220879,0.0025283243,-0.014736253,-0.0080484325,-0.01033089,0.029481214,0.2694613,0.24209877,0.19316069,0.36832379
276,11,15,3.1537827,280.92267,19.540052,0.0021120132,0.0039287324,-0.010473757,0.0025845404,-0.0073106491,-0.0061873613,0.24366087,0.19296008,0.15951147,0.27565632
276,11,20,3.3013135,290.93503,19.898078,0.0009749482,0.0045911745,-0.0035667764,-0.0096499988,-0.015476293,-0.017285803,0.21563896,0.20141901,0.14598443,0.28221212
276,11,25,3.1435729,289.61204,19.606895,0.0027601696,0.0018936954,-0.001605414,-0.008906072,-0.018303765,-0.0034868178,0.23177252,0.18642597,0.12946745,0.29028213
276,11,30,2.6417844,288.00525,19.421402,0.014158104,-0.0025528798,-0.021320923,-0.014140862,-0.13256506,0.019259786,0.46172342,0.22680549,0.13946567,0.42675827
276,11,35,2.4930337,287.56863,19.543248,0.0058528385,-0.001531511,0.00056997496,-0.0050567586,-0.045276017,-0.011966217,0.20160449,0.14999325,0.10777689,0.35348304
276,11,40,2.5260751,287.79602,19.632721,0.0031869179,0.0017549732,-0.032933579,-0.0047830337,-0.12292621,0.036167135,0.38191902,0.2485339,0.15940581,0.47291216
276,11,45,2.1991336,284.00431,19.539939,0.013271505,-0.0042299584,-0.086997876,-0.0066466581,-0.080289553,0.039034172,0.46274425,0.31061444,0.167213,0.34194472
276,11,50,2.463565,291.31577,19.637585,0.028644408,-0.00056695795,-0.027853581,-0.033058676,-0.18390614,0.029719935,0.46645624,0.26387529,0.18952413,0.5704906
276,11,55,2.7610447,296.41861,20.037819,0.0020583177,0.0015000376,-0.0030435501,-0.0046233683,-0.0025433859,-0.0069951887,0.18655925,0.12653146,0.11372809,0.24422739
276,12,0,1.7941517,295.7753,20.201874,0.0031308337,3.0925647e-05,-0.037140979,0.0032607973,-0.064632194,-0.020942868,0.42030387,0.21938454,0.13449396,0.47716149
276,12,5,1.3234912,230.69772,21.357374,0.0035679674,-0.0043562174,-0.020507045,-0.00070078514,0.013499604,-0.0058333125,0.28779012,0.23643398,0.15930846,0.52799627
276,12,10,1.4354082,258.5534,19.255102,0.022774639,-0.057266834,-0.031986877,-0.018646102,0.027550306,0.15434292,0.42064668,0.48328709,0.29468611,0.83547383
276,12,15,2.0513373,274.45069,19.710531,0.011703666,-0.015686115,-0.1725964,-0.0095623056,-0.016834823,-0.041190388,0.49254882,0.67105576,0.29192561,0.69925587
276,12,20,1.949268,275.64048,20.242923,0.045681413,-0.013194586,-0.088579045,-0.068024587,-0.14497935,0.017105914,0.57409485,0.47824315,0.31218319,0.6914499
